"2611";"What are the books written by authors who died in Madrid?";"Don Quixote, La Galatea, Los trabajos de Persiles y Sigismunda, Novelas ejemplares"
"478";"How many other Guests are there of the television episodes whose Guests is Brian d'Arcy James?";"127"
"794";"Name the origin of Henry Cluney?";"Belfast, Northern Ireland"
"2964";"Over which things, does a cable stayed bridge exists?";"answer"
"3831";"How many games are played at universities affiliated with the Association of Southeast Asian Institutions of Higher Learning?";"17"
"3640";"What religion does roshan ranasinghe and nhiek tioulong follow?";"Buddhism"
"1122";"What are the regions served by Toll Global Express which is also the country of LPGA?";"Asia, Australia"
"594";"Which relative of George Madison was the leader of United States House of Representatives elections, 1788 and 1789 ?";"James Madison"
"3675";"List the names of the soccer club seasons whose division is 2012 Campeonato Brasileiro Serie A.";"answer"
"241";"Which predecessor of Alexander Downer was deputy to Neil Brown ?";"John Howard"
"419";"List the ingredient of Blodpalt?";"Blood, Potato, Flour"
"1314";"How many other home stadium are there of the soccer club whose home stadium is Luzhniki Stadium?";"9"
"686";"What company made facebook messenger and is the platform where Words of Gold can be played?";"Facebook"
"2370";"Which appointer of William Clark is the successor of Levi Lincoln Sr ?";"James Madison"
"1525";"Who is the scientist whose academic advisor was Karl Ewald Hasse?";"Robert Koch"
"977";"Erik Jendresen is the writer of which television show?";"Band of Brothers (miniseries), Killing Lincoln (film)"
"3472";"List few musical artist whose notable instruments are Ludwig Drums and Remo?";"Ringo Starr, Karen Carpenter, Alfredo Hernández"
"674";"Is Truth prevails the national motto of Czechoslovakia?";"Yes"
"4690";"Spanish harlem incident and girl from the north country were originally composed by whom?";"Bob Dylan"
"326";"Name the movies distributed by RKO Pictures and has music composer as Bernard Herrmann?";"Citizen Kane, On Dangerous Ground, The Devil and Daniel Webster (film)"
"4250";"What is the home stadium of Kenya's women national football team ?";"Nairobi, Kenya, Moi International Sports Centre"
"1833";"Among the scientist known for Manhattan Project who had a doctoral student named Charles Ellis ?";"James Chadwick"
"3251";"What is the alma mater of the scientists known for String theory?";"answer"
"4531";"Which sea is surrounded by Rostock and Kaliningrad?";"Baltic Sea"
"2506";"What is the governing body of Fort Monroe ?";"Virginia, Commonwealth of Virginia"
"3618";"Who married crystal harris?";"Hugh Hefner"
"4115";"How many movies have been directed by Orson Welles ?";"35"
"2599";"What fictional characters are American Pekin duck species?";"Huey, Dewey, and Louie, Scrooge McDuck, Donald Duck"
"2835";"Which work are both Neil Cross and Lars Pearson known for ?";"Doctor Who"
"2716";"What is the religion of the ethnic group to which Clara Ng belongs?";"Christianity, Confucianism, Taoism, Buddhism, Islam"
"3995";"What is the draft team of the Antoine Bibeau and also had player named Nathan Dempsey?";"Toronto Maple Leafs"
"1232";"Is Gaza Strip the result of Operation Autumn Clouds?";"Yes"
"3683";"Name the river with mouth place Essex and source place as Gloucestershire ?";"River Thames"
"3056";"How many developers were involved in creating games whose score is composed by Gerard Marino?";"15"
"1585";"Which office holder owes its allegiance to a state whose capital town is Jamestown, Virginia?";"James Madison"
"2563";"Which battles were fought under the president when Chung Won Shik was the prime minister?";"Vietnam War"
"1056";"In how many languages did Marika Gombitova sing?";"10"
"4894";"Name the people living in a place governed by William W Brien?";"answer"
"1695";"Does Jean Louis Arcand work for Geneva?";"Yes"
"1395";"Charles Willing Byrd was the governor under which politician?";"William Henry Harrison"
"925";"Which animator of the The Skeleton Dance is also the cinematographer of the Mickey's Mellerdrammer?";"Walt Disney, Wilfred Jackson"
"1928";"To which families does the Koolakamba belong?";"Gorilla, Homininae, Hominini, Hominidae"
"4654";"Who are the  judges of the television show whose anchor is Josh Groban?";"Ludacris, Brad Paisley, Kesha"
"2056";"What is the military unit whose command structures are United States Department of the Navy and United States Department of Defense?";"United States Navy"
"2886";"What is the protected area whose nearest city is Kenya?";"Kariandusi prehistoric site"
"1547";"Which company builds Microsoft Azure and Microsoft Surface?";"Microsoft"
"4274";"Over how many cities did the Bellaton MMA, Season 11 take place?";"10"
"2224";"What place did Edwin Adams die at, which gave birth to William A Purtell?";"Connecticut"
"2138";"Who are some people whose religion is headquartered in Gold Base?";"answer"
"4008";"Was james watt a mechanical engineer?";"Yes"
"4221";"How many players are in the San Francisco Giants?";"69"
"4752";"Which automobile platform provider of Chiva bus is also the parent company of the Ford Falcon Cobra ?";"Ford Motor Company"
"192";"What are some famous people out of the Filipinos?";"answer"
"2140";"Which New Mexico company provides One Drive as a service ?";"Microsoft"
"4130";"Where do networks affiliated with ETC broadcast?";"Philippines"
"1633";"Which key perosn of the Elders is also the president of united World College?";"Nelson Mandela"
"4786";"For how many different presidents have people in the Continental Army served?";"17"
"2680";"Which military unit's garrison is Pentagon and command structure is United States Department of Defense?";"United States Air Force, United States Marine Corps, United States Navy"
"2755";"Name the licensee of the TV station whose one of the licensee is Incorporation ?";"Incorporation (business), Mississippi, Morris Network of"
"2197";"Was His New Job edited by Charlie Chaplin?";"Yes"
"1449";"What is the total number of builder of the military structures whose builder is also United States?";"70"
"3454";"List the architect of the buildings whose one of the architect is Philip Webb?";"William Morris, Philip Webb, *"
"4114";"Which band produced the album Aida?";"Elton John"
"1347";"Was Yabanc Damat first aired in UAE?";"Yes"
"3176";"To which family does korean fox belongs to ?";"Canidae, Fox, Caninae"
"2863";"Is the Chiva Bus by the Ford Motor Company?";"Yes"
"4439";"In which races have Tillingdale's horses participated?";"Punchestown Gold Cup, Ryanair Novice Chase, Cheltenham Gold Cup"
"3510";"Where does the river flow into which begins in Lebrsnik?";"Adriatic Sea"
"4350";"Count the different genres of games published by Titus Software";"19"
"3035";"Where is Dofinivka Estuary located ?";"Ukraine"
"3128";"Which college of the Luke List (golfer) is the alma mater of the Park Trammell ?";"Vanderbilt University"
"2263";"How many venues are located in the US?";"6"
"4871";"Count the number of sports played by university which also plays Taekwondo ?";"15"
"2620";"What is the river on which the Kariba Dam and Batoka Gorge Hydroelectirc power station exist?";"Zambezi"
"1284";"Which are the previous broadcast networks of sister channels of WGBC?";"WANN-CD, The CW, NBC, National Football League, American Broadcasting Company, Fox Broadcasting Company, WTVA"
"1641";"How many units follow the US Navy Department's command structure?";"10"
"388";"Who designed the bridge in Oddamavadi?";"Sri Lanka, British Ceylon"
"4415";"How many bacterias have taxonomy as Bacillales and domain as Bacteria?";"43"
"2323";"What are some cars similar to luxury cars?";"answer"
"3725";"Current players of Colorado Avalanche have previously played for how many different teams?";"68"
"2359";"Colin Powell was the commander of which military conflict ?";"Cruise missile strikes on Iraq (1993), Air engagements of the Gulf War, Gulf War, Liberation of Kuwait campaign, Gulf War air campaign"
"3385";"Does the US navy have the structure of command of us department of defence?";"Yes"
"2019";"List the people who influenced the comedian who acted in Good Hair ?";"Richard Pryor, Flip Wilson, Redd Foxx, George Carlin, Eddie Murphy, Woody Allen, Pigmeat Markham, Dick Gregory, Sam Kinison, Mort Sahl, Bill Cosby, Rodney Dangerfield, Steve Martin"
"2805";"Who is on the board of Kate Spade and company?";"Tim Gunn"
"4312";"List all the movies whose directors were born in Kenosha, Wisconsin?";"answer"
"2629";"Where did ed podolak go to high school";"Atlantic Ocean"
"1285";"On which subjects does the author of the novel Thud! delve?";"Chess, Racism, Troll, Sam Vimes, Dwarfs (Discworld), Ankh-Morpork City Watch, Ankh-Morpork, Fantasy, Minor Discworld concepts"
"4979";"Whose resting place is William Henry Harrison Tomb State Memorial and has kids named John Scott Harrison?";"William Henry Harrison"
"2800";"In which wars did Percy Fitzwallace fight?";"Vietnam War, Gulf War"
"2468";"What layout can be found in cars similar to the Subaru Outback?";"AWD (vehicle), North America, Front-engine, front-wheel-drive layout, Front-engine, four-wheel-drive layout"
"4146";"Is the Hyundai Lavita assembled in Kulim?";"Yes"
"1456";"Name the home town of Rolando Gomez?";"San Antonio"
"2693";"Which party won both the general election and the andhra pradesh election in 2004?";"Indian National Congress"
"2818";"Who was in youth clubs of FC Barcelona and Newell's Old Boys?";"Lionel Messi"
"452";"What region is governed by Mario Olivero?";"Calabria"
"3218";"Give me the count of interests of the philosopher whose primary interest is Metaphysics ?";"609"
"2724";"What are the notableworks of Russell T Davies?";"Doctor Who, Casanova (2005 TV serial), The Second Coming (TV serial), Bob & Rose, Banana (TV series), Cucumber (TV series), Torchwood, The Sarah Jane Adventures, Queer as Folk (UK TV series), '', *, *''"
"3498";"What award was won by the father of Angelina Jolie?";"Academy Awards"
"3868";"What team had the debut of Marv Throneberry and Curt Coleman?";"New York Yankees"
"4384";"Is Pulau Ubin the largest city of Singapore?";"Yes"
"3364";"How many people played for Newell's Old Boys?";"70"
"2858";"Which builder of Edwin Andrews Air Base is also place of birth of the Akinoumi Setsuo ?";"Japan"
"2809";"What is the death location of the scientist who is the known authority of Hallopus ?";"Connecticut, New Haven, Connecticut, United States"
"3001";"What are some seas inside europe ?";"Baltic Sea, Sea of Marmara"
"4339";"Los Angeles Lakers is the team of which basketball players?";"answer"
"3966";"How many different people have been in any political seat in places which are under the Indian Standard timezone?";"828"
"743";"Which publisher of Stone Canoe is also the university for which Michael Powell plays for?";"Syracuse University"
"705";"How many races have the horses bred by Jacques Van't Hart participated in?";"8"
"3069";"Which university's affiliation is with Kalpan, Inc. and has campus at Iowa ?";"Kaplan University"
"368";"Which university was attended by both Richard H Immerman and Franklin W Olin?";"Cornell University"
"1567";"Ernest Rutherford was the advisor of how many people?";"14"
"1114";"Name the species of Panthera leo fossilis?";"Extinction, Lion"
"1128";"What is the genre of the Band whose home town is County Westmeath?";"Eurovision Song Contest, Ska-pop,"
"1138";"Does Lousana lie at the end of Alberta Highway 42?";"Yes"
"3643";"What is the religion of the ones in the Kampuchean Union of Salvation?";"Buddhism"
"4131";"Which borough is common for Duddeston and Bordesley railway station ?";"Birmingham"
"1891";"What is the death place of the Marina Pankova and Viktor Ulyanich?";"Moscow, Russia"
"4377";"What is the  name of the television show whose developer is J. Michael Straczynski and actor is Jason Carter (actor)?";"Babylon 5"
"1798";"Does Mt St. Peter Churt follow the architectural style of art deco?";"Yes"
"1737";"What is the common country of Ganz UV and Balaton wine region?";"Hungary"
"4";"Name the municipality of Roberto Clemente Bridge ?";"Pittsburgh"
"3579";"To which series does Lost special belong to ?";"Sherlock Holmes"
"1763";"Where are Thomas Franois Burgers and Johannes Gerhardus Strijdom buried?";"Pretoria, Gauteng, Heroes' Acre (South Africa), South Africa"
"2772";"Where is the birthplace of Ferrel Harris ?";"Kentucky, Pikeville, Kentucky"
"1369";"Is Cologny a neighbouring city of Geneva?";"Yes"
"1677";"Which spouse of Ptolemy XIV had a father named Ptolemy XII auletes?";"Cleopatra"
"4998";"Is NY Rangers a prospective team for Robin Kovacs?";"Yes"
"3936";"How many companies have developed cross platformed software?";"1163"
"2229";"Which team did Dough Acomb played for which is also the draft team of Dale Mitchell ?";"Toronto Maple Leafs"
"957";"What is the type of Naval Station Bremerton?";"United States Navy, Naval base"
"1943";"What are the teams for which Wilfred McDonald played for?";"Detroit Red Wings, New York Rangers, Toronto Maple Leafs"
"3926";"How many guests have been there on broadway?";"8"
"2501";"How many teams have someone playing at the defenceman position?";"2115"
"3313";"What are some causes of death of European Americans?";"Cholera"
"4974";"What is the scientist whose doctoral students are Erich Bagge and erban ieica?";"Werner Heisenberg"
"2872";"Who wrote the subsequent work of One Day at a Time (Em's Version) ?";"Tupac Shakur, Nate Dogg, Eminem"
"4818";"Whose mayors are affiliated with Christen-Democratisch en Vlaams?";"Brussels, French Community of Belgium, Wallonia"
"4053";"Where are the tombstones of the successors of Edward Wolcott?";"Colorado, Denver, Fairmount Cemetery (Denver, Colorado)"
"2540";"For which band did Dave Hollister perform in the past?";"Blackstreet"
"4276";"Is Baker's Dozen Donuts in the coffee industry?";"Yes"
"2041";"Which operator of New Sanno Hotel is also the governing body of the Oahu Railway and Land Company ?";"United States Navy"
"4320";"Which countries led by Elizabeth II?";"answer"
"4155";"Is the national endowment of arts under the jurisdiction of federal government of US?";"Yes"
"233";"What railway lines go through the stations maintained by Western Australian Public Transport Authority?";"Joondalup railway line, Mandurah railway line, Thornlie railway line, Fremantle railway line, Butler, South Western Railway, Western Australia, Midland railway line, Eastern Railway (Western Australia)"
"776";"In which city is the distributor of Jeevan Mrityu located?";"Mumbai"
"3590";"Which co founder of Sea gayle Music is also the artist of Brad Paisley Discography?";"Brad Paisley"
"906";"Who is married to Tony Ramo?";"Jessica Simpson"
"4504";"Does the mississippi orignate in the clearwater county, minnesota?";"Yes"
"3895";"Did Johann Gottfried Galle invent Neptune?";"Yes"
"4855";"Who were the first drivers in the grand prix which took place at Autodromo Enzo e Dino Ferrari?";"answer"
"681";"Which team of Dan Shamash is also the debut team of John Estes?";"Jacksonville Jaguars"
"606";"Who is the commander of Battle of Brownstown?";"Major, Tecumseh"
"4520";"Who was once married to both Kelly Brook and Rosie Huntington-Whiteley?";"Jason Statham"
"247";"What is the birthplace of Liudmila Privivkova and Qadir Huseynov?";"Moscow, Soviet Union"
"4158";"Which employer of Michael M. Sears is also the producer of Delta III ?";"Boeing"
"4334";"What municipalities are adjacent to Chne-Bougeries?";"Geneva, Vandœuvres, Cologny, Veyrier, Chêne-Bourg, Thônex"
"539";"Name the movie written by Monty Python and distributed by Cinema International Corporation?";"Monty Python's Life of Brian"
"3789";"What is the nationality of the chancellor who was served by Michael Mayr?";"Austria"
"174";"Name the tenant of Ever bank field which has also has player named Dan Shamash ?";"Jacksonville Jaguars"
"4955";"Which city council owns the Ted Williams tunnel and Leonard Memorial ridge?";"Massachusetts"
"4385";"Which sitcoms are made by a company headquartered in NYC?";"answer"
"801";"Which offices were held by the politicians who held their allegiance to the union of american civil war?";"answer"
"4306";"People born in Saint-Amand-en-Puisaye are famous for what things ?";"Blood, Bacillus anthracis"
"2685";"Where did the people beatified by Pope Pius X die?";"answer"
"3778";"Fairfield, Connecticut is hometown to which persons?";"John Mayer, R. James Long"
"2380";"What sports are played in schools in Vashi?";"Association football, Hockey, Throwball, Chess"
"1770";"Did Trish Stratus train Christina Crawford?";"Yes"
"2565";"Which are the automobile platform whose one of the automobile platform is Dodge ?";"Blue Bird Corporation, Dodge, Ford Motor Company"
"3310";"In which country is Bocas del toro a capital of some region?";"Panama, Panama"
"584";"What team did J P Paris was former team of Bert McCaffrey play for?";"Toronto Maple Leafs"
"4565";"Where did the conflict take place where Louis Briere de I'Isle was a commander?";"Tonkin, Annam (French protectorate)"
"2319";"What is the ideology of the Union of Cambodian Democrats which is also the ideology of Palang Dharma Party ?";"Buddhism"
"467";"What is the largest city of the country which hosted the 1951 Asian Games?";"Mumbai"
"1262";"What are some journals of academic Philosophy?";"answer"
"298";"Who are the major stockholders of the bank which is the company of Bloomberg Markets?";"Michael Bloomberg"
"1143";"Give me a count of movies whose producer is Larry J. Franco?";"14"
"740";"Name all the bands which have members of QDT in them.";"answer"
"1216";"Is the magnolia place of the greek revival architectural style?";"Yes"
"2660";"Which military unit garrison is Arlington County, Virginia and The Pentagon?";"United States Navy, United States Army Air Forces"
"2533";"What is the territory of the conflict whose commander is Feng Zicai?";"Tonkin, Annam (French protectorate)"
"3550";"Which licensee of the WRVU is also the alma mater of the Todd J. Campbell ?";"Vanderbilt University"
"2356";"What water bodies have primary inflows as Kemijoki?";"Baltic Sea, Lake Kemijärvi"
"1020";"What is the official residence of the Helen Getachew which is also the palce of death of the Haile Selassie Gugsa?";"Ethiopia"
"2390";"Name the Glover's distributor?";"Nintendo"
"2032";"Which state of Timothy J. Roemer is also the location city of Dad's Root Beer ?";"Indiana"
"3402";"What is the outflow of Lake Uniamsi and the inflow of Cahora Bassa?";"Zambezi"
"4819";"Where was Juno I launched from ?";"Cape Canaveral Air Force Station, Cape Canaveral Air Force Station Launch Complex 26, Florida, Cape Canaveral Air Force Station Launch Complex 5"
"4667";"What are on the borders of Shimsa Plateau?";"Pacific Ocean, Kujūkuri Beach, Bōsō Hill Range, Edo River, Tone River"
"3625";"What is the information appliance whose successor is PlayStation 4 and maker is Foxconn?";"PlayStation 3"
"3989";"Which rivers flow into the lower Manhattan?";"Hudson River"
"751";"How many companies serve the Australian region?";"294"
"2278";"What are the television shows whose network's stockholder is Warner Bros. Television?";"Babylon 5, Babylon 5: The Gathering, Kung Fu: The Legend Continues, Time Trax, Island City (film), Pointman"
"1631";"What is the largest city of Pulau Ubin?";"Singapore"
"2272";"Rostock and Oulu is the shore cities on which sea ?";"Baltic Sea"
"4244";"How many awards have been given to the ones who died of lung cancer?";"9"
"1454";"Name the company which produces Marionette and has key person as Edwin catmull?";"Pixar"
"4224";"Which company developed the language designed by Lars Bak?";"Google"
"2666";"Name some books by Spanish speaking authors.";"answer"
"4764";"How many universities are in the National Collegiate Athletic Association?";"379"
"3239";"What are the prizes awarded to the main members of DisneyToon Studios?";"Academy Awards, IEEE John von Neumann Medal, Computer History Museum"
"1104";"Count the participants of the NBA.";"620"
"4185";"List all the writers of the comics which has Robert Bernstein as one of the writer ?";"Larry Lieber, Robert Bernstein (comics), Stan Lee"
"119";"What awards have been won by the executive producer of Timmy Time ?";"Academy Awards, Royal Designers for Industry, Order of the British Empire"
"3633";"Was the skeleton dance animated by Walt Disney?";"Yes"
"2333";"Through which counties does the road go which starts at the Port Klang?";"Malaysia"
"1597";"Whose leaders are Willem-Alexander and Fredis Refunjol?";"Aruba"
"1023";"What's the religion of the winner of china election of 2008?";"Buddhism"
"1535";"Who is the owner of Ivanpah Solar Power Facility and the original developer of Dart?";"Google"
"1499";"Employees of Ottawa Citizen have come from which towns?";"Ontario, Ottawa"
"3412";"List the film starring of the movies whose editor is Harvey Rosenstock ?";"William H. Macy, Scott Caan, Ian Somerhalder, Thomas Kretschmann, Til Schweiger, Jeremy Sisto, Lauren Holly, Debbie Reynolds, Albert Brooks"
"1081";"How many home stadium are there, of the soccer club seasons whose chairman is Merritt Paulson?";"38"
"3978";"Who wrote the play in which a character called Stella Kowalski exists?";"Tennessee Williams"
"4642";"What is the name of the homeground of football team Panionios G.S.S.?";"Athens, Nea Smyrni Stadium"
"636";"Who appointed the governor under whom Richard Winn works?";"James Madison"
"1944";"What are some orthonychidae birds?";"Logrunners, Chowchilla, Australian logrunner, Papuan logrunner, Orthonyx hypsilophus, Orthonyx kaldowinyeri"
"3180";"What is the country which lies on the European route E8, and where Ragnhild Jolson was born?";"Norway"
"2318";"What is the current team of John McGuinness (motorcycle racer) ?";"Honda"
"3315";"List the writers of Tales of Suspense ?";"Larry Lieber, Robert Bernstein (comics), Stan Lee"
"3303";"Is Denver the largest city of Colorado?";"Yes"
"4596";"From where did Ben Wilson (American football) do his highscool?";"George Washington Carver"
"2658";"Did chris lebenzon edit Batman returns?";"Yes"
"123";"What are some families of mammals in the animal kingdom?";"answer"
"3478";"Which kind of buildings are found in England?";"answer"
"2647";"List the fields of Sylvain Lvi ?";"Sanskrit, Buddhism, Sanskrit literature"
"879";"How many different kinds of games are published by Interplay Entertainment?";"137"
"730";"Which races has the horse bred by Jacques Van't Hart participated in?";"Cheltenham Gold Cup, Mersey Novices' Hurdle, Lexus Chase, November Novices' Chase, Peterborough Chase, Haldon Gold Cup, King George VI Chase, Scilly Isles Novices' Chase"
"2570";"Was Mark Twain a character of Mark Twain Tonight?";"Yes"
"2237";"Count the water bodies that flow into the North Sea?";"17"
"833";"Is Joe Schilling the trainer of Nick Diaz?";"Yes"
"3526";"Name the home stadium of FC Spartak Moscow season 2011-12";"Moscow, Luzhniki Stadium"
"216";"Where did Goran Cengic die?";"Sarajevo, Republic of Bosnia and Herzegovina"
"502";"Where is the king buried whose predecessor was Iyasu II?";"Ethiopia, Gondar"
"353";"In which city is Corringham railway station located?";"Essex"
"3230";"How many TV shows has distributor located in Burbank California ?";"1158"
"1053";"Was the altazor drawn by Picasso?";"Yes"
"762";"What cities are nearer to Fuountain Lake Farm?";"North America, Wisconsin, Montello, Wisconsin, United States"
"1003";"Did Oliver Sacks study at the Columbia University?";"Yes"
"2638";"Who are in the liang chow club?";"Shawn Johnson"
"3117";"Who is the producer of album which has the song Money?";"Pink Floyd"
"2900";"Which shows theme music is composed by a band which has Larry Lalonde in it?";"South Park"
"357";"Which sports are played in schools affiliated with the Harvest Christian Center?";"Basketball, Tennis, Badminton, Volleyball, Chess"
"3630";"Which show's theme music composer's label is MapleMusic Recordings?";"South Park, Fuller House (TV series)"
"3042";"Give me a list of computers whose CPU is in the US.";"Everun Note, Lenovo 3000, PlayStation 4, ThinkPad E Series, Microsoft Kin, Kobo Aura, Amazon Kindle, Zune, Digital Reader 1000, Utilite"
"850";"Name the sport league of Hampton Roads Rhinos?";"National Hockey League"
"1161";"Which genre of books does the writer of The Many Hands write?";"Doctor Who, Social realism"
"3727";"How many other people are in a band with Robert de Niro?";"3"
"4736";"Who is the child of John Tyler, Sr.?";"John Tyler"
"2072";"Is stephanie a female?";"Yes"
"939";"What are the nicknames of the people who are in Ekstraliga?";"Byki, Lions, Swallows, Sparta"
"1011";"Who is the developer of the software which serves the platform for King's Quest VI?";"Microsoft, NeXT, Apple Inc."
"1576";"Name the show whose jury consist of Jennifer Lopez and Randy Jackson?";"American Idol"
"1130";"What is the successor of the governors whose child is Levi Lincoln, Jr.?";"David Cobb (Massachusetts), Christopher Gore, James Madison, Seth Hastings, John Breckinridge (U.S. Attorney General)"
"2847";"Foxconn makes how many things?";"46"
"4358";"What is the national origin of Dornier Aerodyne and Hirth Acrostar ?;";"West Germany"
"1214";"Which bacteria's taxonomic class is Bacilli?";"answer"
"763";"Count the total number of launch site of the rockets which have been launched form Cape Canaveral Air Force Station ?";"185"
"4035";"What was created by Larry David and Jerry Seinfeld?";"Seinfeld, George Costanza, Cosmo Kramer, Jackie Chiles, Newman (Seinfeld), Elaine Benes, Uncle Leo, Jerry Seinfeld (character)"
"1498";"What is the city nearest to the islands in the Northwestern Hawaiian Islands?";"Hawaii, Kauai"
"4252";"Count the birthplaces of recepients of the National Museum of Racing and Hall of Fame.";"260"
"3016";"How many ideologies do the political party of Boonchu Rojanastien hold?";"8"
"1186";"What is the total number of relgions followed by people born in Bangkok?";"30"
"4340";"To which state George M. Chilcott  belong ?";"Colorado, Colorado, Colorado Territory"
"2442";"What is the workplace of Christopher S. Stewart ?";"The Wall Street Journal"
"827";"What is the television show whose executive producer is Douglas Netter?";"Babylon 5, Hypernauts, Captain Power and the Soldiers of the Future"
"2502";"Name the service region of Jerusalem Institue of Justice which was also the result region in Gaza Israel conflict?";"Israel"
"2392";"Which country had the county seats as History of Trier and Mediolanum?";"Roman Empire"
"4099";"What did other artists associated with the Shirelles make?";"Chess, Singing, Songwriter, Record producer"
"3285";"Who composed the lyrics of Holler If Ya Hear Me ?";"Tupac Shakur"
"2484";"Foxy Brown was associated with which band?";"Blackstreet, Total (group), Fabrizio Sotti, Mia X, SWV, Simone Hines, Trackmasters, 1 Life 2 Live, Nature (rapper), René Moore, Kid Capri"
"3470";"Give me all martial artists trained by Joe Schilling.";"Nick Diaz"
"1932";"How many awards have screenwriters won?";"359"
"766";"Was Cliff Burton in Metallica?";"Yes"
"3122";"How many members are there in the European Go Federation?";"37"
"3757";"Miguel de Cervantes wrote the musical extended from which book?";"Don Quixote"
"3144";"List the regions served by the company which serves in Pacific Ocean?";"Pacific Ocean, Asia, Australia, New Zealand, Europe, North America"
"4588";"Of the places where Kurt Vonnegut Memorial Library exists, where did Louis LeCocq die?";"Indianapolis, Indiana"
"4286";"Who is associated to the predecessor of Dan Mica?";"Marco Rubio"
"3202";"Which TV show whose theme is composed by someone signed up with ATO records?";"South Park, The 100 (TV series), State of Georgia (TV series), 90210 (TV series)"
"182";"In which teams have league members of the Czech Extraliga played previously?";"answer"
"1271";"How many sitcoms are there whose theme music is composed by a New Yorker?";"31"
"2997";"What is the musical whose music is by Jose Luis Narom,  based upon?";"Don Quixote"
"646";"In which countries have models hanged themselves?";"India, Mauritius"
"2985";"What is the leading party in Baraily which Chandra Shekhar too is associated with?";"Indian National Congress"
"2407";"How many movies have been cinematographed by Jordan Cronenweth?";"19"
"3636";"What are Jerry Bock's musicals based upon?";"Tenderloin (novel), Samuel Hopkins Adams, Frederic Morton, Miklós László, New York City, Frank R. Stockton, Mark Twain, Jules Feiffer, Tevye"
"4203";"What are some developers which use Emacs Lisp in their projects?";"GNU Project, GNU"
"1370";"List the awards won by the writer of Face to Face?";"Academy Awards, Goethe Prize, Praemium Imperiale"
"334";"Which television show's network is BBC HD and is related to Doctor Who Confidential?";"Doctor Who"
"3374";"Name the TV show with artist Christopher Franke and cast member Jason Carter ?";"Babylon 5"
"107";"Which royal person married the successor of Darius I?";"Esther, Amestris, Vashti"
"3233";"List the total number of awards of the musicals who have won Tony Award?";"81"
"1050";"Which nationality of Newin Chidchob is also the nationality of Ajahn Sao Kantaslo?";"Thailand"
"2712";"To which country is Svetlana Navasardyan from?";"Armenia"
"1306";"What is the location of the Peetz Table Wind Energy Center which is also the state of Ben Nighthorse Campbell?";"Colorado"
"4684";"Where did the  designer of Monument to Salavat Yulaev die?";"Moscow"
"3759";"What is the debut team of the football player whose college is UCLA Bruins football?";"Kansas City Chiefs"
"954";"In which team was the person drafted who has studied at the Worcester college, Oxford?";"New York Knicks"
"244";"To which series does the character of Londo Mollari belong?";"Babylon 5"
"1805";"Is Sao Paulo the largest city of Brazil?";"Yes"
"4308";"List the goverener of Winston Bryant?";"Bill Clinton, David Pryor, Frank D. White, Jim Guy Tucker, Mike Beebe"
"4317";"Which educational institutes have campuses at Iowa and Indiana ?";"Kaplan University"
"2551";"What is the relegious affiliations of Katyayana ?";"Buddhism"
"3387";"Through which label has Katy B released her singles?";"Rinse FM, Sony, Columbia Records, Ministry of Sound, Sony Music Entertainment"
"3419";"Give me the sitcoms where Eliza Schneider and Isaac Hayes gave voice?";"South Park"
"1466";"Which series are Lennier and Londo Mollari both from?";"Babylon 5"
"2015";"How many have been venerated in Islam and Judaism?";"26"
"533";"Count the total number of software whose programming language is C++ and operating system is Microsoft Windows?";"346"
"4754";"List all the children of Barbara Bush?";"Neil Bush, Jeb Bush, Marvin Bush, Dorothy Bush Koch, George W. Bush, Robin"
"3149";"Give me a count of movies whose music composer is Bernard Herrmann?";"55"
"4318";"What mascot of the Galatasaray Handball Team is also the team name of Cristo Rey Jesuit high School ?";"Lion"
"1383";"How many pole drivers have been there in grand prixes where first driver was Damon Hill?";"22"
"4462";"Which indian party has won the arunachal pradesh elections of 2014, and has been in the 4th legislative assembly?";"Indian National Congress"
"3033";"Which country's people have graduated from Ghana School of Law?";"Ghana"
"4067";"What are the television shows whose company is owned by Viacom?";"answer"
"1586";"Which religion's people are member of BJP?";"Hinduism, Donyi-Polo, Sikh, Hindu, Sikhism, Islam, Jainism, Shia Islam, History of Buddhism in India, Muslim, Buddhism, Catholic Church, Hinduism, Teli"
"1292";"Is Wahoo! the previous work of Honeybuns?";"Yes"
"978";"Who is the editor of Hearth and Home?";"Harriet Beecher Stowe, Donald Grant Mitchell"
"1238";"Name the common musical band of Take Me There and Tonight's the Night?";"Blackstreet"
"2949";"Who made the engine whose predecessor is the SHO V6?";"Yamaha Motor Company, Ford Motor Company"
"2039";"List the soccer players whose current team has the ground Stoke-on-Trent.";"answer"
"2174";"What non fiction subjects are covered in books by Doubleday publishers?";"answer"
"2312";"What country provides a citizenship to Newin Chidchob and Seni Pramoj?";"Thailand"
"1193";"What are the home stadiums of the things Leonid Fedun has been the chairman of?";"Otkrytiye Arena, Moscow, Luzhniki Stadium"
"4765";"What are some cars related to the ones with a V8?";"answer"
"1165";"What is the television show whose opening theme is Te Deum (Charpentier)?";"Eurovision Song Contest, Eurovision Young Dancers, Eurovision Young Musicians"
"2984";"Which organizations have Jimmy Wales on board?";"Creative Commons, Guardian Media Group, Sunlight Foundation, MIT Center for Collective Intelligence, Wikimedia Foundation"
"1267";"What currencies have been prevalent in the country whose national anthem is La Marseillaise?";"answer"
